,Campaign status,Campaign,Budget name,Currency code,Budget,Budget type,Status,Status reasons,Clicks,CTR,Avg. CPC,Impr.,Avg. cost,Cost,Campaign type,Bid strategy type,Campaign group,Original Conv Value,Predicted Conv Value 1,Predicted Conv Value 2
3846,0,102,0,0,30.0,0,2,13,85,0.0096,0.27,8869,0.27,22.85,1,2,0,69.15,219.9967875647666,148.59815217391312
3847,0,102,0,0,30.0,0,2,13,90,0.0121,0.35,7468,0.35,31.49,1,2,0,21.9,219.9967875647666,148.59815217391312
3848,1,67,0,0,0.5,0,4,5,0,0.0,0.0,40,0.0,0.0,1,3,0,0.0,0.23117200915855754,0.017456630531522195
3849,1,67,0,0,0.5,0,4,5,0,0.0,0.0,27,0.0,0.0,1,3,0,0.0,0.23117200915855754,0.017456630531522195
3850,1,67,0,0,0.5,0,4,5,0,0.0,0.0,73,0.0,0.0,1,3,0,0.0,0.23117200915855754,0.017456630531522195
3851,1,67,0,0,0.5,0,4,5,0,0.0,0.0,66,0.0,0.0,1,3,0,0.0,0.23117200915855754,0.017456630531522195
3852,1,142,0,0,0.1,0,4,6,2,0.0023,0.18,868,0.18,0.36,3,7,0,0.0,0.23117200915855754,0.017456630531522195
3853,1,69,0,0,2.0,0,4,5,3,0.0166,0.08,181,0.08,0.24,1,3,0,0.0,0.23117200915855754,0.017456630531522195
3854,1,69,0,0,2.0,0,4,5,4,0.02,0.47,200,0.38,1.89,1,3,0,16.68,0.23117200915855754,7.421476355247985
3855,1,17,0,0,3.0,0,4,6,0,0.0,0.0,66,0.0,0.0,3,7,0,0.0,0.23117200915855754,0.017456630531522195
3856,1,69,0,0,2.0,0,4,5,5,0.0098,0.25,509,0.25,1.27,1,3,0,20.32,0.23117200915855754,7.421476355247985
3857,1,78,0,0,0.1,0,4,5,6,0.46149999999999997,0.05,13,0.05,0.3,1,2,0,0.0,0.23117200915855754,8.667011494252874
3858,1,69,0,0,2.0,0,4,5,2,0.0274,0.37,73,0.37,0.74,1,3,0,0.0,0.23117200915855754,0.017456630531522195
3859,1,78,0,0,0.1,0,4,5,4,0.0192,0.86,208,0.86,3.42,1,2,0,0.0,38.62744338933529,19.66085314685316
3860,1,69,0,0,2.0,0,4,5,0,0.0,0.0,165,0.0,0.0,1,3,0,0.0,0.23117200915855754,0.017456630531522195
3861,1,86,0,0,2.0,0,4,6,6,0.0187,0.36,321,0.36,2.15,3,7,0,0.0,0.23117200915855754,7.421476355247985
3862,1,86,0,0,2.0,0,4,6,6,0.0105,0.14,572,0.14,0.84,3,7,0,0.0,0.23117200915855754,0.017456630531522195
3863,1,86,0,0,2.0,0,4,6,7,0.009000000000000001,0.15,780,0.15,1.03,3,7,0,0.0,0.23117200915855754,7.421476355247985
3864,1,86,0,0,2.0,0,4,6,4,0.0063,0.45,636,0.45,1.81,3,7,0,0.0,0.23117200915855754,7.421476355247985
3865,1,86,0,0,2.0,0,4,6,2,0.006,0.45,331,0.45,0.9,3,7,0,0.0,0.23117200915855754,7.421476355247985
3866,1,86,0,0,2.0,0,4,6,1,0.0227,0.23,44,0.23,0.23,3,7,0,42.43,0.23117200915855754,0.017456630531522195
3867,1,86,0,0,2.0,0,4,6,1,0.008199999999999999,0.09,122,0.09,0.09,3,7,0,0.0,0.23117200915855754,0.017456630531522195
3868,1,86,0,0,2.0,0,4,6,1,0.0098,0.19,102,0.19,0.19,3,7,0,0.0,0.23117200915855754,0.017456630531522195
3869,1,86,0,0,2.0,0,4,6,7,0.027000000000000003,0.19,259,0.19,1.34,3,7,0,0.0,0.23117200915855754,7.421476355247985
3870,1,113,0,0,5.0,0,4,6,3,0.0052,0.29,578,0.29,0.88,3,6,0,0.0,0.23117200915855754,14.74322884012539
3871,1,86,0,0,2.0,0,4,6,6,0.0138,0.16,435,0.16,0.95,3,7,0,0.0,0.23117200915855754,7.421476355247985
3872,1,86,0,0,2.0,0,4,6,5,0.013300000000000001,0.11,375,0.11,0.54,3,7,0,0.0,0.23117200915855754,0.017456630531522195
3873,1,86,0,0,2.0,0,4,6,11,0.0167,0.39,659,0.39,4.26,3,7,0,27.18,38.62744338933529,19.66085314685316
3874,1,12,0,0,0.1,0,4,6,0,0.0,0.0,11,0.0,0.0,3,7,0,0.0,0.23117200915855754,0.017456630531522195
3875,1,39,0,0,2.0,0,4,6,8,0.0131,0.26,610,0.26,2.08,1,2,0,0.0,0.23117200915855754,7.421476355247985
3876,1,39,0,0,2.0,0,4,6,16,0.011899999999999999,0.46,1347,0.43,7.36,1,2,0,15.99,38.62744338933529,19.66085314685316
3877,2,118,0,0,2.0,0,5,9,9,0.009000000000000001,0.23,1004,0.23,2.07,3,7,0,19.36,0.23117200915855754,7.421476355247985
3878,2,118,0,0,2.0,0,5,9,16,0.0074,0.16,2151,0.16,2.56,3,7,0,11.48,0.23117200915855754,7.421476355247985
3879,2,118,0,0,2.0,0,5,9,22,0.0097,0.19,2258,0.19,4.24,3,7,0,23.49,38.62744338933529,50.214585987261124
3880,2,118,0,0,2.0,0,5,9,12,0.0055000000000000005,0.3,2176,0.3,3.59,3,7,0,0.0,38.62744338933529,19.66085314685316
3881,2,118,0,0,2.0,0,5,9,21,0.0184,0.21,1141,0.21,4.43,3,7,0,51.58,38.62744338933529,50.214585987261124
3882,1,98,0,0,2.0,0,4,6,0,0.0,0.0,12,0.0,0.0,3,0,0,0.0,0.23117200915855754,0.017456630531522195
3883,1,136,0,0,3.0,0,4,6,0,0.0,0.0,12,0.0,0.0,3,0,0,0.0,0.23117200915855754,0.017456630531522195
3884,1,98,0,0,2.0,0,4,6,0,0.0,0.0,27,0.0,0.0,3,0,0,0.0,0.23117200915855754,0.017456630531522195
3885,0,50,0,0,5.0,0,2,13,22,0.017,0.43,1294,0.31,9.53,1,3,0,0.0,38.62744338933529,91.82370967741937
3886,1,48,0,0,2.0,0,4,2,21,0.0084,0.06,2504,0.06,1.34,4,6,0,0.0,0.23117200915855754,7.421476355247985
3887,1,42,0,0,2.0,0,4,6,1,0.0046,0.44,218,0.44,0.44,1,3,0,0.0,0.23117200915855754,0.017456630531522195
3888,1,42,0,0,2.0,0,4,6,1,0.0079,0.53,126,0.53,0.53,1,3,0,0.0,0.23117200915855754,0.017456630531522195
3889,1,31,0,0,5.0,0,4,6,7,0.0039000000000000003,0.97,1773,0.32,6.79,1,2,0,0.0,38.62744338933529,19.66085314685316
3890,1,42,0,0,2.0,0,4,6,1,0.0105,1.16,95,1.16,1.16,1,3,0,0.0,0.23117200915855754,7.421476355247985
3891,1,31,0,0,5.0,0,4,6,8,0.0073,0.32,1099,0.16,2.6,1,2,0,11.28,0.23117200915855754,14.74322884012539
3892,1,42,0,0,2.0,0,4,6,1,0.008,0.14,125,0.14,0.14,1,3,0,0.0,0.23117200915855754,0.017456630531522195
3893,1,42,0,0,2.0,0,4,6,0,0.0,0.0,17,0.0,0.0,1,3,0,0.0,0.23117200915855754,0.017456630531522195
3894,1,42,0,0,2.0,0,4,6,2,0.0144,0.19,139,0.19,0.37,1,3,0,0.0,0.23117200915855754,0.017456630531522195
3895,1,77,0,0,0.1,0,4,5,3,0.016399999999999998,1.06,183,1.06,3.18,1,2,0,0.0,0.23117200915855754,7.421476355247985
3896,1,43,0,0,2.0,0,4,6,6,0.005,0.27,1211,0.27,1.59,1,2,0,0.1,0.23117200915855754,7.421476355247985
3897,1,77,0,0,0.1,0,4,5,5,0.008100000000000001,0.58,619,0.58,2.92,1,2,0,0.0,0.23117200915855754,7.421476355247985
3898,1,77,0,0,0.1,0,4,5,1,0.0123,0.17,81,0.17,0.17,1,2,0,0.0,0.23117200915855754,0.017456630531522195
3899,1,43,0,0,2.0,0,4,6,29,0.0084,0.3,3463,0.23,8.59,1,2,0,3.8,38.62744338933529,48.014200542005376
3900,1,43,0,0,2.0,0,4,6,6,0.1818,0.67,33,0.67,4.0,1,2,0,33.78,38.62744338933529,19.66085314685316
3901,1,43,0,0,2.0,0,4,6,0,0.0,0.0,8,0.0,0.0,1,2,0,0.0,0.23117200915855754,0.017456630531522195
3902,1,43,0,0,2.0,0,4,6,5,0.040999999999999995,0.68,122,0.68,3.4,1,2,0,0.0,38.62744338933529,19.66085314685316
3903,1,43,0,0,2.0,0,4,6,1,0.011399999999999999,1.18,88,0.15,1.18,1,2,0,0.0,0.23117200915855754,7.421476355247985
3904,1,43,0,0,2.0,0,4,6,1,0.0385,1.55,26,1.55,1.55,1,2,0,5.22,0.23117200915855754,7.421476355247985
3905,1,43,0,0,2.0,0,4,6,3,0.0169,1.19,177,0.32,3.56,1,2,0,0.0,38.62744338933529,19.66085314685316
3906,1,77,0,0,0.1,0,4,5,0,0.0,0.0,29,0.0,0.0,1,2,0,0.0,0.23117200915855754,0.017456630531522195
3907,1,43,0,0,2.0,0,4,6,19,0.0603,0.43,315,0.41,8.14,1,2,0,75.7,38.62744338933529,48.014200542005376
3908,2,4,0,0,5.0,0,5,12,7,0.009000000000000001,0.18,776,0.18,1.28,3,0,0,0.0,0.23117200915855754,14.74322884012539
3909,1,8,0,0,2.0,0,4,6,0,0.0,0.0,1,0.0,0.0,3,7,0,0.0,0.23117200915855754,0.017456630531522195
3910,2,4,0,0,5.0,0,5,12,24,0.0084,0.19,2852,0.19,4.46,3,0,0,0.0,38.62744338933529,50.214585987261124
3911,1,8,0,0,2.0,0,4,6,7,0.0037,0.08,1878,0.08,0.58,3,7,0,0.0,0.23117200915855754,7.290714285714286
3912,1,8,0,0,2.0,0,4,6,24,0.0074,0.14,3258,0.14,3.26,3,7,0,37.49,0.23117200915855754,7.421476355247985
3913,1,28,0,0,1.0,0,4,6,9,0.0132,0.4,680,0.36,3.61,1,2,0,0.0,38.62744338933529,19.66085314685316
3914,2,103,0,0,20.0,0,5,12,23,0.0101,0.43,2281,0.43,9.87,1,2,0,0.0,38.62744338933529,48.014200542005376
3915,1,92,0,0,1.0,0,4,6,6,0.0984,0.75,61,0.75,4.5,2,3,0,0.0,38.62744338933529,19.66085314685316
3916,1,92,0,0,1.0,0,4,6,2,0.5,0.03,4,0.03,0.05,2,3,0,0.0,0.23117200915855754,8.667011494252874
3917,1,74,0,0,0.05,0,4,5,18,0.0036,0.71,4970,0.71,12.86,1,2,0,84.58,38.62744338933529,48.014200542005376
3918,1,63,0,0,1.0,0,4,5,6,0.028399999999999998,0.54,211,0.54,3.23,1,3,0,0.0,0.23117200915855754,7.421476355247985
3919,1,41,0,0,5.0,0,4,7,7,0.0074,0.33,940,0.33,2.29,1,2,0,24.75,0.23117200915855754,14.74322884012539
3920,1,41,0,0,5.0,0,4,7,28,0.0067,0.25,4194,0.25,7.02,1,2,0,90.37,38.62744338933529,19.66085314685316
3921,1,41,0,0,5.0,0,4,7,7,0.0079,0.41,884,0.41,2.89,1,2,0,0.0,0.23117200915855754,14.74322884012539
3922,1,41,0,0,5.0,0,4,7,6,0.0068000000000000005,0.14,888,0.14,0.82,1,2,0,0.0,0.23117200915855754,0.017456630531522195
3923,1,93,0,0,3.9,0,4,6,0,0.0,0.0,2,0.0,0.0,2,5,0,0.0,0.23117200915855754,0.017456630531522195
3924,1,135,0,0,0.5,0,4,6,10,0.0046,0.24,2163,0.24,2.39,3,7,0,0.0,0.23117200915855754,7.421476355247985
3925,2,35,0,0,1.0,0,5,12,0,0.0,0.0,22,0.0,0.0,1,2,0,0.0,0.23117200915855754,0.017456630531522195
3926,1,135,0,0,0.5,0,4,6,8,0.0163,0.29,492,0.29,2.31,3,7,0,0.0,0.23117200915855754,7.421476355247985
3927,2,20,0,0,0.05,0,5,12,1,0.0034000000000000002,0.05,295,0.05,0.05,0,2,0,0.0,0.23117200915855754,0.017456630531522195
3928,2,20,0,0,0.05,0,5,12,1,0.0588,0.05,17,0.05,0.05,0,2,0,0.0,0.23117200915855754,0.017456630531522195
3929,2,20,0,0,0.05,0,5,12,1,0.1429,0.04,7,0.04,0.04,0,2,0,0.0,0.23117200915855754,8.667011494252874
3930,1,5,0,0,2.0,0,4,6,14,0.0131,0.3,1070,0.3,4.23,3,7,0,0.0,38.62744338933529,19.66085314685316
3931,1,138,0,0,5.0,0,4,6,7,0.009300000000000001,0.2,751,0.2,1.37,3,0,0,0.0,0.23117200915855754,14.74322884012539
3932,1,5,0,0,2.0,0,4,6,0,0.0,0.0,6,0.0,0.0,3,7,0,0.0,0.23117200915855754,0.017456630531522195
3933,1,138,0,0,5.0,0,4,6,10,0.019299999999999998,0.2,517,0.2,1.99,3,0,0,0.0,0.23117200915855754,14.74322884012539
3934,2,80,0,0,3.0,0,5,12,0,0.0,0.0,11,0.0,0.0,3,6,0,0.0,0.23117200915855754,0.017456630531522195
3935,1,54,0,0,5.0,0,4,6,0,0.0,0.0,239,0.0,0.0,3,0,0,0.0,0.23117200915855754,0.017456630531522195
3936,1,54,0,0,5.0,0,4,6,4,0.0134,0.24,299,0.24,0.96,3,0,0,0.0,0.23117200915855754,14.74322884012539
3937,1,54,0,0,5.0,0,4,6,6,0.0106,0.22,568,0.22,1.32,3,0,0,9.88,0.23117200915855754,14.74322884012539
3938,1,89,0,0,2.0,0,4,6,6,0.011000000000000001,0.47,543,0.47,2.84,1,2,0,0.12,0.23117200915855754,7.421476355247985
3939,0,49,0,0,5.0,0,0,15,7,0.0241,0.82,290,0.82,5.75,1,3,0,0.0,38.62744338933529,19.66085314685316
3940,1,19,0,0,1.0,0,4,6,0,0.0,0.0,45,0.0,0.0,3,6,0,0.0,0.23117200915855754,0.017456630531522195
3941,0,49,0,0,5.0,0,0,15,18,0.2609,0.49,69,0.49,8.9,1,3,0,63.95,38.62744338933529,91.82370967741937
3942,1,89,0,0,2.0,0,4,6,14,0.0075,0.14,1870,0.14,2.02,1,2,0,8.44,0.23117200915855754,7.421476355247985
3943,1,89,0,0,2.0,0,4,6,0,0.0,0.0,67,0.0,0.0,1,2,0,0.0,0.23117200915855754,0.017456630531522195
3944,0,49,0,0,5.0,0,0,15,1,0.1,0.14,10,0.14,0.14,1,3,0,0.0,0.23117200915855754,8.667011494252874
3945,0,49,0,0,5.0,0,0,15,0,0.0,0.0,1,0.0,0.0,1,3,0,0.0,0.23117200915855754,0.017456630531522195
3946,0,49,0,0,5.0,0,0,15,1,0.2,1.58,5,1.58,1.58,1,3,0,0.0,0.23117200915855754,50.52913043478261
3947,0,49,0,0,5.0,0,0,15,7,0.013600000000000001,0.32,515,0.05,2.27,1,3,0,197.57,0.23117200915855754,14.74322884012539
3948,0,49,0,0,5.0,0,0,15,13,0.1585,0.24,82,0.24,3.15,1,3,0,0.0,0.23117200915855754,50.52913043478261
3949,0,49,0,0,5.0,0,0,15,0,0.0,0.0,3,0.0,0.0,1,3,0,0.0,0.23117200915855754,0.017456630531522195
3950,0,49,0,0,5.0,0,0,15,5,0.0281,0.35,178,0.35,1.75,1,3,0,0.0,0.23117200915855754,14.74322884012539
3951,0,49,0,0,5.0,0,0,15,0,0.0,0.0,8,0.0,0.0,1,3,0,0.0,0.23117200915855754,0.017456630531522195
3952,0,49,0,0,5.0,0,0,15,15,0.0365,0.43,411,0.43,6.5,1,3,0,751.4,38.62744338933529,19.66085314685316
3953,1,89,0,0,2.0,0,4,6,4,0.0141,0.21,284,0.21,0.82,1,2,0,0.0,0.23117200915855754,0.017456630531522195
3954,1,89,0,0,2.0,0,4,6,10,0.0161,0.13,622,0.13,1.34,1,2,0,0.0,0.23117200915855754,7.421476355247985
3955,0,49,0,0,5.0,0,0,15,18,0.0385,0.29,468,0.29,5.29,1,3,0,35.45,38.62744338933529,19.66085314685316
3956,1,55,0,0,3.0,0,4,6,10,0.008100000000000001,0.27,1228,0.27,2.67,3,7,0,0.0,0.23117200915855754,7.421476355247985
3957,1,55,0,0,3.0,0,4,6,14,0.013999999999999999,0.15,1000,0.15,2.09,3,7,0,16.49,0.23117200915855754,7.421476355247985
3958,1,55,0,0,3.0,0,4,6,0,0.0,0.0,39,0.0,0.0,3,7,0,0.0,0.23117200915855754,0.017456630531522195
3959,1,141,0,0,2.0,0,4,6,0,0.0,0.0,10,0.0,0.0,3,0,0,0.0,0.23117200915855754,0.017456630531522195
3960,1,55,0,0,3.0,0,4,6,1,0.0125,1.24,80,1.24,1.24,3,7,0,0.0,0.23117200915855754,7.421476355247985
3961,0,79,0,0,20.0,0,0,15,15,0.0123,0.46,1224,0.46,6.97,1,3,0,0.38,38.62744338933529,19.66085314685316
3962,0,79,0,0,20.0,0,0,15,0,0.0,0.0,401,0.1,0.48,1,3,0,0.0,0.23117200915855754,0.017456630531522195
3963,2,26,0,0,15.0,0,5,12,10,0.0098,0.23,1019,0.23,2.3,3,7,0,0.0,0.23117200915855754,14.74322884012539
3964,0,79,0,0,20.0,0,0,15,7,0.018500000000000003,0.2,379,0.2,1.42,1,3,0,0.0,0.23117200915855754,14.74322884012539
3965,0,79,0,0,20.0,0,0,15,24,0.014499999999999999,0.35,1658,0.35,8.33,1,3,0,142.62,38.62744338933529,91.82370967741937
3966,0,79,0,0,20.0,0,0,15,0,0.0,0.0,55,0.0,0.0,1,3,0,0.0,0.23117200915855754,0.017456630531522195
3967,0,79,0,0,20.0,0,0,15,8,0.018500000000000003,0.26,433,0.09,2.05,1,3,0,0.0,0.23117200915855754,14.74322884012539
3968,0,79,0,0,20.0,0,0,15,4,0.0088,0.27,457,0.12,1.09,1,3,0,535.43,0.23117200915855754,14.74322884012539
3969,1,115,0,0,2.0,0,4,6,10,0.0104,0.38,957,0.38,3.77,3,7,0,0.0,38.62744338933529,19.66085314685316
3970,1,115,0,0,2.0,0,4,6,5,0.0029,0.46,1737,0.46,2.32,3,7,0,0.0,0.23117200915855754,7.421476355247985
3971,2,125,0,0,5.0,0,5,9,0,0.0,0.0,2,0.0,0.0,3,7,0,0.0,0.23117200915855754,0.017456630531522195
3972,1,70,0,0,1.0,0,4,6,3,0.0118,0.29,254,0.29,0.86,1,3,0,0.0,0.23117200915855754,52.06714285714286
3973,1,75,0,0,5.0,0,4,5,32,0.0124,0.18,2573,0.18,5.83,1,2,0,73.9,38.62744338933529,50.214585987261124
3974,1,3,0,0,2.0,0,4,6,0,0.0,0.0,3,0.0,0.0,2,3,0,0.0,0.23117200915855754,0.017456630531522195
3975,1,73,0,0,3.9,0,4,6,0,0.0,0.0,10,0.0,0.0,1,3,0,0.0,0.23117200915855754,0.017456630531522195
3976,1,95,0,0,0.1,0,4,6,7,0.1591,0.27,44,0.27,1.9,2,4,0,0.0,0.23117200915855754,7.421476355247985
3977,1,95,0,0,0.1,0,4,6,6,0.016200000000000003,0.01,371,0.01,0.07,2,4,0,79.73,0.23117200915855754,0.017456630531522195
3978,1,95,0,0,0.1,0,4,6,9,0.36,0.31,25,0.31,2.78,2,4,0,0.01,0.23117200915855754,7.421476355247985
3979,1,3,0,0,2.0,0,4,6,0,0.0,0.0,6,0.0,0.0,2,3,0,0.0,0.23117200915855754,0.017456630531522195
3980,1,95,0,0,0.1,0,4,6,0,0.0,0.0,14,0.0,0.0,2,4,0,0.0,0.23117200915855754,0.017456630531522195
3981,1,95,0,0,0.1,0,4,6,0,0.0,0.0,300,0.0,0.0,2,4,0,0.0,0.23117200915855754,0.017456630531522195
3982,1,73,0,0,3.9,0,4,6,6,0.021099999999999997,0.49,285,0.49,2.94,1,3,0,0.13,0.23117200915855754,7.421476355247985
3983,1,65,0,0,3.0,0,4,5,0,0.0,0.0,4,0.0,0.0,1,3,0,0.0,0.23117200915855754,0.017456630531522195
3984,1,65,0,0,3.0,0,4,5,0,0.0,0.0,20,0.0,0.0,1,3,0,0.0,0.23117200915855754,0.017456630531522195
3985,1,65,0,0,3.0,0,4,5,0,0.0,0.0,10,0.0,0.0,1,3,0,0.0,0.23117200915855754,0.017456630531522195
3986,1,65,0,0,3.0,0,4,5,0,0.0,0.0,13,0.0,0.0,1,3,0,0.0,0.23117200915855754,0.017456630531522195
3987,1,110,0,0,2.0,0,4,6,57,0.0109,0.18,5250,0.18,9.99,3,7,0,34.94,38.62744338933529,91.82370967741937
3988,1,110,0,0,2.0,0,4,6,71,0.0089,0.27,7973,0.27,18.83,3,7,0,193.16,219.9967875647666,277.1066666666666
3989,1,110,0,0,2.0,0,4,6,11,0.005600000000000001,0.18,1979,0.18,1.93,3,7,0,0.0,0.23117200915855754,7.421476355247985
3990,1,110,0,0,2.0,0,4,6,78,0.0083,0.25,9353,0.25,19.65,3,7,0,264.24,219.9967875647666,277.1066666666666
3991,1,65,0,0,3.0,0,4,5,0,0.0,0.0,2,0.0,0.0,1,3,0,0.0,0.23117200915855754,0.017456630531522195
3992,1,65,0,0,3.0,0,4,5,0,0.0,0.0,4,0.0,0.0,1,3,0,0.0,0.23117200915855754,0.017456630531522195
3993,1,65,0,0,3.0,0,4,5,0,0.0,0.0,30,0.0,0.0,1,3,0,0.0,0.23117200915855754,0.017456630531522195
3994,1,110,0,0,2.0,0,4,6,154,0.0078000000000000005,0.32,19686,0.32,48.87,3,7,0,706.53,219.9967875647666,529.2958333333333
3995,1,110,0,0,2.0,0,4,6,122,0.0089,0.25,13665,0.25,30.07,3,7,0,295.93,219.9967875647666,529.2958333333333
3996,1,65,0,0,3.0,0,4,5,0,0.0,0.0,43,0.0,0.0,1,3,0,0.0,0.23117200915855754,0.017456630531522195
3997,1,65,0,0,3.0,0,4,5,0,0.0,0.0,6,0.0,0.0,1,3,0,0.0,0.23117200915855754,0.017456630531522195
3998,1,110,0,0,2.0,0,4,6,0,0.0,0.0,6,0.0,0.0,3,7,0,0.0,0.23117200915855754,0.017456630531522195
3999,1,99,0,0,5.0,0,4,6,0,0.0,0.0,17,0.0,0.0,3,7,0,0.0,0.23117200915855754,0.017456630531522195
4000,2,0,0,0,2.0,0,5,12,1,0.0034000000000000002,0.14,296,0.14,0.14,3,0,0,0.0,0.23117200915855754,0.017456630531522195
4001,1,116,0,0,5.0,0,4,6,0,0.0,0.0,17,0.0,0.0,3,0,0,0.0,0.23117200915855754,0.017456630531522195
4002,1,116,0,0,5.0,0,4,6,1,0.037000000000000005,0.15,27,0.15,0.15,3,0,0,0.0,0.23117200915855754,0.017456630531522195
4003,0,62,0,0,2.0,0,0,15,75,0.0143,0.13,5261,0.13,9.93,1,2,0,0.0,219.9967875647666,4.976
4004,2,152,0,0,5.0,0,5,12,18,0.008,0.08,2264,0.08,1.37,3,7,0,26.19,0.23117200915855754,14.74322884012539
4005,2,152,0,0,5.0,0,5,12,70,0.0103,0.14,6793,0.14,10.0,3,7,0,3.27,219.9967875647666,88.10976190476188
4006,2,152,0,0,5.0,0,5,12,101,0.0088,0.23,11527,0.23,23.09,3,7,0,264.1,219.9967875647666,148.59815217391312
4007,2,152,0,0,5.0,0,5,12,95,0.0126,0.23,7540,0.23,22.15,3,7,0,76.64,219.9967875647666,148.59815217391312
4008,2,152,0,0,5.0,0,5,12,73,0.008100000000000001,0.18,9038,0.18,13.0,3,7,0,35.62,219.9967875647666,88.10976190476188
4009,2,152,0,0,5.0,0,5,12,30,0.009399999999999999,0.15,3192,0.15,4.48,3,7,0,60.58,38.62744338933529,50.214585987261124
4010,1,82,0,0,0.5,0,4,6,12,0.008199999999999999,0.06,1462,0.06,0.74,3,0,0,24.26,0.23117200915855754,7.290714285714286
4011,2,152,0,0,5.0,0,5,12,19,0.0146,0.12,1303,0.12,2.32,3,7,0,19.29,0.23117200915855754,14.74322884012539
4012,1,82,0,0,0.5,0,4,6,0,0.0,0.0,37,0.0,0.0,3,0,0,0.0,0.23117200915855754,0.017456630531522195
4013,1,82,0,0,0.5,0,4,6,25,0.0097,0.07,2579,0.07,1.74,3,0,0,3.08,0.23117200915855754,7.421476355247985
4014,2,152,0,0,5.0,0,5,12,43,0.0091,0.22,4712,0.22,9.42,3,7,0,56.94,38.62744338933529,91.82370967741937
4015,2,152,0,0,5.0,0,5,12,1,0.0040999999999999995,0.2,241,0.2,0.2,3,7,0,0.0,0.23117200915855754,0.017456630531522195
4016,1,82,0,0,0.5,0,4,6,0,0.0,0.0,18,0.0,0.0,3,0,0,0.0,0.23117200915855754,0.017456630531522195
4017,2,152,0,0,5.0,0,5,12,2,0.0051,0.12,391,0.12,0.24,3,7,0,0.0,0.23117200915855754,0.017456630531522195
4018,2,152,0,0,5.0,0,5,12,62,0.009300000000000001,0.16,6686,0.16,10.0,3,7,0,0.0,38.62744338933529,91.82370967741937
4019,2,152,0,0,5.0,0,5,12,26,0.0073,0.1,3543,0.1,2.51,3,7,0,0.0,0.23117200915855754,14.74322884012539
4020,2,152,0,0,5.0,0,5,12,24,0.008100000000000001,0.1,2978,0.1,2.38,3,7,0,11.83,0.23117200915855754,14.74322884012539
4021,1,82,0,0,0.5,0,4,6,0,0.0,0.0,1,0.0,0.0,3,0,0,0.0,0.23117200915855754,0.017456630531522195
4022,1,82,0,0,0.5,0,4,6,11,0.0091,0.16,1208,0.16,1.75,3,0,0,17.38,0.23117200915855754,7.421476355247985
4023,2,152,0,0,5.0,0,5,12,79,0.009000000000000001,0.29,8795,0.29,23.24,3,7,0,51.38,219.9967875647666,148.59815217391312
4024,1,82,0,0,0.5,0,4,6,0,0.0,0.0,27,0.0,0.0,3,0,0,0.0,0.23117200915855754,0.017456630531522195
4025,1,82,0,0,0.5,0,4,6,15,0.0123,0.16,1215,0.16,2.44,3,0,0,0.0,0.23117200915855754,7.421476355247985
4026,1,82,0,0,0.5,0,4,6,14,0.009000000000000001,0.16,1558,0.16,2.18,3,0,0,0.0,0.23117200915855754,7.421476355247985
4027,1,82,0,0,0.5,0,4,6,0,0.0,0.0,150,0.0,0.0,3,0,0,0.0,0.23117200915855754,0.017456630531522195
4028,2,152,0,0,5.0,0,5,12,53,0.0113,0.16,4703,0.16,8.33,3,7,0,316.81,38.62744338933529,91.82370967741937
4029,2,14,0,0,0.12,0,5,12,4,0.0109,0.28,367,0.28,1.12,3,6,0,0.0,0.23117200915855754,7.421476355247985
4030,2,36,0,0,0.01,0,5,12,10,0.0177,0.58,565,0.58,5.77,1,2,0,0.0,38.62744338933529,19.66085314685316
4031,1,94,0,0,6.1,0,4,3,4,0.056299999999999996,0.38,71,0.38,1.5,2,3,0,67.35,0.23117200915855754,50.52913043478261
4032,2,58,0,0,25.0,0,5,12,0,0.0,0.0,33,0.02,0.06,1,3,0,0.0,0.23117200915855754,0.017456630531522195
4033,2,58,0,0,25.0,0,5,12,0,0.0,0.0,7,0.0,0.0,1,3,0,0.0,0.23117200915855754,0.017456630531522195
4034,1,114,0,0,5.0,0,4,6,0,0.0,0.0,4,0.0,0.0,3,7,0,0.0,0.23117200915855754,0.017456630531522195
4035,1,114,0,0,5.0,0,4,6,0,0.0,0.0,5,0.0,0.0,3,7,0,0.0,0.23117200915855754,0.017456630531522195
4036,2,58,0,0,25.0,0,5,12,0,0.0,0.0,53,0.01,0.07,1,3,0,0.0,0.23117200915855754,0.017456630531522195
4037,1,87,0,0,4.0,0,4,6,0,0.0,0.0,10,0.0,0.0,1,2,0,0.0,0.23117200915855754,0.017456630531522195
4038,1,112,0,0,0.5,0,4,6,0,0.0,0.0,47,0.0,0.0,3,0,0,0.0,0.23117200915855754,0.017456630531522195
4039,1,130,0,0,1.0,0,4,6,1,0.0909,0.06,11,0.06,0.06,3,0,0,0.0,0.23117200915855754,8.667011494252874
4040,1,130,0,0,1.0,0,4,6,3,0.0115,0.19,260,0.19,0.56,3,0,0,2.43,0.23117200915855754,0.017456630531522195
4041,1,112,0,0,0.5,0,4,6,0,0.0,0.0,44,0.0,0.0,3,0,0,0.0,0.23117200915855754,0.017456630531522195
4042,1,129,0,0,1.5,0,4,6,1,0.2,0.18,5,0.18,0.18,3,0,0,0.0,0.23117200915855754,8.667011494252874
4043,1,81,0,0,3.0,0,4,6,1,0.016399999999999998,0.1,61,0.1,0.1,3,6,0,0.0,0.23117200915855754,0.017456630531522195
